<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19980706,000000,0.9153,0.9413,0.9027,0.9413,78035073,0
AAPL.US,D,19980707,000000,0.9413,0.9572,0.93,0.9449,69545141,0
AAPL.US,D,19980708,000000,0.9537,1.0205,0.9511,1.0096,268655229,0
AAPL.US,D,19980709,000000,1.0205,1.0417,0.9745,0.9822,163185945,0
AAPL.US,D,19980710,000000,0.9969,1.0108,0.9845,0.9944,87128197,0
AAPL.US,D,19980713,000000,0.9908,1.0578,0.9886,1.0514,206035570,0
AAPL.US,D,19980714,000000,1.0514,1.0541,1.0268,1.0367,157979732,0
AAPL.US,D,19980715,000000,1.0443,1.0752,1.0391,1.0678,171353303,0
AAPL.US,D,19980716,000000,1.1744,1.1817,1.1088,1.1632,737681753,0
AAPL.US,D,19980717,000000,1.1544,1.1544,1.1209,1.1434,181314136,0
AAPL.US,D,19980720,000000,1.1333,1.1347,1.1011,1.1233,110562586,0
AAPL.US,D,19980721,000000,1.1195,1.1469,1.1025,1.1038,94898811,0
AAPL.US,D,19980722,000000,1.0826,1.1038,1.0613,1.085,80851068,0
AAPL.US,D,19980723,000000,1.0799,1.1038,1.0775,1.0826,72903053,0
AAPL.US,D,19980724,000000,1.0972,1.1011,1.0489,1.0752,78131843,0
AAPL.US,D,19980727,000000,1.0613,1.0813,1.0304,1.0678,61700353,0
AAPL.US,D,19980728,000000,1.0565,1.0728,1.0232,1.0417,64909883,0
AAPL.US,D,19980729,000000,1.0466,1.1125,1.0443,1.0888,128945601,0
AAPL.US,D,19980730,000000,1.1112,1.1395,1.1011,1.131,104343538,0
AAPL.US,D,19980731,000000,1.1347,1.1395,1.0689,1.0728,52736252,0
AAPL.US,D,19980803,000000,1.0613,1.1025,1.0304,1.0888,86908855,0
AAPL.US,D,19980804,000000,1.1011,1.1161,1.0541,1.0591,84650899,0
AAPL.US,D,19980805,000000,1.0466,1.1161,1.0391,1.1161,130777777,0
AAPL.US,D,19980806,000000,1.0875,1.1434,1.0813,1.1434,126323140,0
AAPL.US,D,19980807,000000,1.1521,1.1594,1.1161,1.131,85831485,0
AAPL.US,D,19980810,000000,1.126,1.1805,1.1233,1.1758,140719254,0
AAPL.US,D,19980811,000000,1.1706,1.2711,1.1594,1.2089,506737694,0
AAPL.US,D,19980812,000000,1.2326,1.2691,1.224,1.2429,198658486,0
AAPL.US,D,19980813,000000,1.2376,1.2637,1.2215,1.2226,112546359,0
AAPL.US,D,19980814,000000,1.2612,1.2637,1.2253,1.2546,129826221,0
AAPL.US,D,19980817,000000,1.2711,1.3279,1.2364,1.2996,268097186,0
AAPL.US,D,19980818,000000,1.3157,1.3456,1.3096,1.3196,174517675,0
AAPL.US,D,19980819,000000,1.349,1.3567,1.2711,1.2711,139967681,0
AAPL.US,D,19980820,000000,1.2711,1.2748,1.2475,1.2585,112875386,0
AAPL.US,D,19980821,000000,1.2404,1.3504,1.2089,1.3332,234256830,0
AAPL.US,D,19980824,000000,1.3466,1.349,1.2437,1.2759,175733749,0
AAPL.US,D,19980825,000000,1.3145,1.3145,1.25,1.2662,142725607,0
AAPL.US,D,19980826,000000,1.2364,1.2748,1.2253,1.2523,117068746,0
AAPL.US,D,19980827,000000,1.2164,1.2164,1.1038,1.1632,320907629,0
AAPL.US,D,19980828,000000,1.1508,1.1931,1.0578,1.0591,268493943,0
AAPL.US,D,19980831,000000,1.0775,1.0813,0.9611,0.966,250052857,0
AAPL.US,D,19980901,000000,0.9721,1.0972,0.9497,1.0578,250298021,0
AAPL.US,D,19980902,000000,1.1011,1.1594,1.0926,1.1025,242788695,0
AAPL.US,D,19980903,000000,1.085,1.0888,1.0541,1.0728,118010634,0
AAPL.US,D,19980904,000000,1.1011,1.1298,1.0466,1.0888,108656229,0
AAPL.US,D,19980908,000000,1.1782,1.1853,1.1395,1.1853,116007500,0
AAPL.US,D,19980909,000000,1.1805,1.1817,1.1469,1.1594,102153309,0
AAPL.US,D,19980910,000000,1.1233,1.1853,1.1088,1.1817,151744556,0
AAPL.US,D,19980911,000000,1.1931,1.2275,1.1434,1.1655,101459789,0
AAPL.US,D,19980914,000000,1.1853,1.2039,1.1508,1.1521,71157973,0
AAPL.US,D,19980915,000000,1.1395,1.1957,1.131,1.183,124894186,0
AAPL.US,D,19980916,000000,1.197,1.2014,1.1469,1.1571,74557814,0
AAPL.US,D,19980917,000000,1.1182,1.1508,1.1125,1.1161,77557666,0
AAPL.US,D,19980918,000000,1.1182,1.1395,1.1025,1.1395,87863648,0
AAPL.US,D,19980921,000000,1.1063,1.1446,1.0948,1.1446,85212162,0
AAPL.US,D,19980922,000000,1.1508,1.1655,1.1286,1.1469,74286862,0
AAPL.US,D,19980923,000000,1.1544,1.1905,1.1333,1.1878,82921941,0
AAPL.US,D,19980924,000000,1.1744,1.2264,1.1706,1.1931,139061267,0
AAPL.US,D,19980925,000000,1.183,1.2143,1.1655,1.2014,65748556,0
AAPL.US,D,19980928,000000,1.2326,1.2452,1.1782,1.2116,116762305,0
AAPL.US,D,19980929,000000,1.2116,1.2404,1.1817,1.2253,87879774,0
AAPL.US,D,19980930,000000,1.2014,1.2164,1.1782,1.1817,48149367,0
AAPL.US,D,19981001,000000,1.1395,1.1782,1.0972,1.1063,106624054,0
AAPL.US,D,19981002,000000,1.1011,1.1233,1.0578,1.0875,136967807,0
AAPL.US,D,19981005,000000,1.0541,1.0715,0.9772,0.9969,158944206,0
AAPL.US,D,19981006,000000,1.0443,1.064,1.007,1.0096,115162376,0
AAPL.US,D,19981007,000000,1.0045,1.033,0.9886,0.9908,136329126,0
AAPL.US,D,19981008,000000,0.9611,0.966,0.8828,0.9559,198497201,0
AAPL.US,D,19981009,000000,0.9845,1.0926,0.9537,1.0888,192455549,0
AAPL.US,D,19981012,000000,1.1632,1.1917,1.1333,1.1606,179398100,0
AAPL.US,D,19981013,000000,1.1805,1.2143,1.1161,1.2014,271193804,0
AAPL.US,D,19981014,000000,1.2326,1.2809,1.1421,1.1594,656656494,0
AAPL.US,D,19981015,000000,1.1233,1.1544,1.1011,1.1347,242117738,0
AAPL.US,D,19981016,000000,1.1508,1.1805,1.131,1.1373,177285283,0
AAPL.US,D,19981019,000000,1.1373,1.1805,1.1125,1.1632,137025869,0
AAPL.US,D,19981020,000000,1.1758,1.183,1.1161,1.1182,110043256,0
AAPL.US,D,19981021,000000,1.1395,1.1606,1.1088,1.1508,124020026,0
AAPL.US,D,19981022,000000,1.1434,1.1655,1.1233,1.1395,91405423,0
AAPL.US,D,19981023,000000,1.1395,1.1434,1.0888,1.1011,102524239,0
AAPL.US,D,19981026,000000,1.1182,1.1706,1.1011,1.1606,137045218,0
AAPL.US,D,19981027,000000,1.1782,1.2064,1.0875,1.0926,155002451,0
AAPL.US,D,19981028,000000,1.0926,1.1469,1.0888,1.1421,104749958,0
AAPL.US,D,19981029,000000,1.1298,1.1606,1.1112,1.1298,99240543,0
AAPL.US,D,19981030,000000,1.1421,1.1632,1.1233,1.1508,91482836,0
AAPL.US,D,19981102,000000,1.1632,1.1706,1.1544,1.1655,73086914,0
AAPL.US,D,19981103,000000,1.1594,1.1853,1.1571,1.1731,106691813,0
AAPL.US,D,19981104,000000,1.1957,1.2129,1.1817,1.1992,180833498,0
AAPL.US,D,19981105,000000,1.1905,1.2215,1.1805,1.183,174853137,0
AAPL.US,D,19981106,000000,1.1744,1.1853,1.1544,1.1805,229637692,0
AAPL.US,D,19981109,000000,1.1681,1.1817,1.1011,1.1347,190310471,0
AAPL.US,D,19981110,000000,1.1209,1.1233,1.085,1.0888,254591371,0
AAPL.US,D,19981111,000000,1.1088,1.1112,1.0154,1.0404,273174386,0
AAPL.US,D,19981112,000000,1.0268,1.0678,1.0193,1.0541,171392018,0
AAPL.US,D,19981113,000000,1.0826,1.1182,1.0752,1.1063,228047441,0
AAPL.US,D,19981116,000000,1.1136,1.1395,1.0986,1.1161,110746448,0
AAPL.US,D,19981117,000000,1.1088,1.1112,1.0775,1.0799,60690710,0
AAPL.US,D,19981118,000000,1.0901,1.1161,1.0813,1.0986,94943972,0
AAPL.US,D,19981119,000000,1.1011,1.1521,1.0986,1.1088,99801810,0
AAPL.US,D,19981120,000000,1.1298,1.1395,1.0775,1.0948,114978522,0
AAPL.US,D,19981123,000000,1.1025,1.1421,1.0901,1.1233,166453532,0
AAPL.US,D,19981124,000000,1.1195,1.1395,1.1088,1.1136,92089261,0
AAPL.US,D,19981125,000000,1.1125,1.1182,1.0826,1.0888,87495934,0
AAPL.US,D,19981127,000000,1.0875,1.0888,1.0775,1.0875,44094722,0
AAPL.US,D,19981130,000000,1.0715,1.0799,0.9845,0.9908,161711826,0
AAPL.US,D,19981201,000000,0.9919,1.0799,0.9811,1.0578,249336763,0
AAPL.US,D,19981202,000000,1.0578,1.1434,1.0391,1.1161,277199990,0
AAPL.US,D,19981203,000000,1.126,1.131,1.0417,1.0443,180304518,0
AAPL.US,D,19981204,000000,1.064,1.0678,0.9919,1.0154,207758062,0
AAPL.US,D,19981207,000000,1.0355,1.0466,1.0154,1.0466,163182735,0
AAPL.US,D,19981208,000000,1.0514,1.0514,0.9919,0.9944,195874747,0
AAPL.US,D,19981209,000000,1.0132,1.0193,0.9811,0.9919,170763021,0
AAPL.US,D,19981210,000000,1.0132,1.0205,0.9886,0.9919,112681849,0
AAPL.US,D,19981211,000000,0.9996,1.0541,0.9919,1.0466,198723003,0
AAPL.US,D,19981214,000000,1.0193,1.033,0.9996,1.007,144419084,0
AAPL.US,D,19981215,000000,1.0154,1.0417,1.0154,1.0404,76238378,0
AAPL.US,D,19981216,000000,1.0466,1.0591,1.0108,1.018,107814328,0
AAPL.US,D,19981217,000000,1.0205,1.0466,1.0154,1.0367,95218141,0
AAPL.US,D,19981218,000000,1.0355,1.0972,1.0304,1.0901,227953898,0
AAPL.US,D,19981221,000000,1.0972,1.1038,1.0613,1.0875,102946814,0
AAPL.US,D,19981222,000000,1.1286,1.1817,1.1161,1.1782,331436175,0
AAPL.US,D,19981223,000000,1.197,1.2546,1.1905,1.235,355696328,0
AAPL.US,D,19981224,000000,1.2364,1.2404,1.2143,1.2164,57597314,0
AAPL.US,D,19981228,000000,1.2089,1.2748,1.2089,1.2676,208893506,0
AAPL.US,D,19981229,000000,1.2748,1.2872,1.2475,1.2662,111559326,0
AAPL.US,D,19981230,000000,1.2437,1.2748,1.2404,1.2429,68361325,0
AAPL.US,D,19981231,000000,1.2546,1.2834,1.2253,1.2691,78247974,0
AAPL.US,D,19990104,000000,1.3058,1.3096,1.2404,1.2783,274435597,0
AAPL.US,D,19990105,000000,1.2996,1.3617,1.2872,1.3428,406119793,0
AAPL.US,D,19990106,000000,1.3677,1.3677,1.2711,1.2944,388394820,0
AAPL.US,D,19990107,000000,1.3096,1.3977,1.3058,1.395,411564704,0
AAPL.US,D,19990108,000000,1.4435,1.4534,1.364,1.395,195507015,0
AAPL.US,D,19990111,000000,1.4187,1.4283,1.3912,1.4225,161563443,0
AAPL.US,D,19990112,000000,1.436,1.4447,1.3677,1.4296,236376078,0
AAPL.US,D,19990113,000000,1.3293,1.4669,1.3096,1.4411,301776269,0
AAPL.US,D,19990114,000000,1.4111,1.4262,1.2736,1.2834,496480090,0
AAPL.US,D,19990115,000000,1.2971,1.3058,1.2404,1.2809,289734887,0
AAPL.US,D,19990119,000000,1.2996,1.3121,1.2523,1.2676,154050877,0
AAPL.US,D,19990120,000000,1.2736,1.302,1.2546,1.2572,224102463,0
AAPL.US,D,19990121,000000,1.2533,1.2572,1.1632,1.2039,172943568,0
AAPL.US,D,19990122,000000,1.1681,1.2253,1.1495,1.2014,99582454,0
AAPL.US,D,19990125,000000,1.2164,1.2264,1.2039,1.2215,110978688,0
AAPL.US,D,19990126,000000,1.2376,1.2676,1.2275,1.2546,161295712,0
AAPL.US,D,19990127,000000,1.2711,1.2834,1.2376,1.2437,105108005,0
AAPL.US,D,19990128,000000,1.2676,1.2783,1.25,1.2676,96850327,0
AAPL.US,D,19990129,000000,1.2759,1.2885,1.2404,1.2759,69903194,0
AAPL.US,D,19990201,000000,1.2922,1.2996,1.25,1.2691,80328517,0
AAPL.US,D,19990202,000000,1.2523,1.2637,1.2089,1.2143,88463618,0
AAPL.US,D,19990203,000000,1.2089,1.2572,1.2014,1.2452,97559980,0
AAPL.US,D,19990204,000000,1.2452,1.2475,1.1706,1.1744,133571205,0
AAPL.US,D,19990205,000000,1.1853,1.1905,1.1011,1.126,223837962,0
AAPL.US,D,19990208,000000,1.1373,1.1758,1.1233,1.1706,134851786,0
AAPL.US,D,19990209,000000,1.1758,1.2116,1.1495,1.1521,201935757,0
AAPL.US,D,19990210,000000,1.1434,1.1992,1.1161,1.1878,162327924,0
AAPL.US,D,19990211,000000,1.2014,1.2326,1.1957,1.2275,162779508,0
AAPL.US,D,19990212,000000,1.2129,1.2129,1.1469,1.1681,123526491,0
AAPL.US,D,19990216,000000,1.2051,1.2051,1.1744,1.1878,86466948,0
AAPL.US,D,19990217,000000,1.1817,1.1992,1.1446,1.1469,85266989,0
AAPL.US,D,19990218,000000,1.1645,1.1744,1.1025,1.1161,144051368,0
AAPL.US,D,19990219,000000,1.1233,1.1681,1.1209,1.1521,104169339,0
AAPL.US,D,19990222,000000,1.1594,1.2051,1.1544,1.1917,86018572,0
AAPL.US,D,19990223,000000,1.1957,1.2264,1.1758,1.1917,92789225,0
AAPL.US,D,19990224,000000,1.2039,1.2089,1.1594,1.1606,61274576,0
AAPL.US,D,19990225,000000,1.1571,1.1681,1.131,1.1446,76206126,0
AAPL.US,D,19990226,000000,1.131,1.1469,1.0689,1.0799,192171690,0
AAPL.US,D,19990301,000000,1.0799,1.0799,1.0417,1.0466,140496676,0
AAPL.US,D,19990302,000000,1.0578,1.0948,1.0466,1.0728,196723086,0
AAPL.US,D,19990303,000000,1.0775,1.0888,1.0391,1.0591,84486374,0
AAPL.US,D,19990304,000000,1.0689,1.0689,1.0045,1.0367,105775721,0
AAPL.US,D,19990305,000000,1.064,1.064,1.0045,1.0281,134796941,0
AAPL.US,D,19990308,000000,1.0304,1.0752,1.0281,1.0666,158595843,0
AAPL.US,D,19990309,000000,1.064,1.0666,1.0391,1.0578,92073128,0
AAPL.US,D,19990310,000000,1.0591,1.0591,1.0058,1.0096,157331370,0
AAPL.US,D,19990311,000000,0.9996,1.0503,0.9919,0.9969,136416243,0
AAPL.US,D,19990312,000000,1.0019,1.0391,1.0019,1.0281,78164094,0
AAPL.US,D,19990315,000000,1.033,1.085,1.0304,1.0565,101424302,0
AAPL.US,D,19990316,000000,1.085,1.1025,1.0826,1.1011,115152702,0
AAPL.US,D,19990317,000000,1.1136,1.1182,1.0514,1.0565,105501529,0
AAPL.US,D,19990318,000000,1.0666,1.1038,1.0613,1.1011,65400177,0
AAPL.US,D,19990319,000000,1.1136,1.1161,1.0193,1.0391,154515383,0
AAPL.US,D,19990322,000000,1.0541,1.0901,1.0205,1.0875,170962997,0
AAPL.US,D,19990323,000000,1.0678,1.0678,1.0154,1.0232,119681533,0
AAPL.US,D,19990324,000000,1.0304,1.0466,1.007,1.0443,115246251,0
AAPL.US,D,19990325,000000,1.0666,1.0813,1.0355,1.0489,115191413,0
AAPL.US,D,19990326,000000,1.0466,1.0489,1.0232,1.0304,73106276,0
AAPL.US,D,19990329,000000,1.0391,1.0986,1.0367,1.0972,163837517,0
AAPL.US,D,19990330,000000,1.085,1.1286,1.085,1.1125,159705462,0
AAPL.US,D,19990331,000000,1.1286,1.1508,1.1125,1.1136,121639502,0
AAPL.US,D,19990401,000000,1.1182,1.1373,1.1088,1.1182,75473906,0
AAPL.US,D,19990405,000000,1.1161,1.1744,1.1161,1.1495,132751882,0
AAPL.US,D,19990406,000000,1.1421,1.1878,1.1421,1.1782,181036738,0
AAPL.US,D,19990407,000000,1.1805,1.1853,1.1286,1.1508,118604155,0
AAPL.US,D,19990408,000000,1.1434,1.1495,1.1161,1.1434,85366986,0
AAPL.US,D,19990409,000000,1.1233,1.1544,1.1136,1.1395,77341561,0
AAPL.US,D,19990412,000000,1.085,1.1434,1.0813,1.1233,113997932,0
AAPL.US,D,19990413,000000,1.126,1.1421,1.0689,1.0728,118768661,0
AAPL.US,D,19990414,000000,1.0926,1.1495,1.085,1.1011,196139250,0
AAPL.US,D,19990415,000000,1.0972,1.1209,1.064,1.1088,499538021,0
AAPL.US,D,19990416,000000,1.1125,1.1182,1.0926,1.0986,144641649,0
AAPL.US,D,19990419,000000,1.1063,1.1161,1.0391,1.0503,265487635,0
AAPL.US,D,19990420,000000,1.0503,1.0775,1.0391,1.0565,150873608,0
AAPL.US,D,19990421,000000,1.0541,1.0666,1.0391,1.0666,101204961,0
AAPL.US,D,19990422,000000,1.0875,1.1347,1.0875,1.1286,213173941,0
AAPL.US,D,19990423,000000,1.1233,1.2226,1.1233,1.2143,301495621,0
AAPL.US,D,19990426,000000,1.2253,1.2783,1.2164,1.2691,267248843,0
AAPL.US,D,19990427,000000,1.3332,1.4213,1.3332,1.4187,606552377,0
AAPL.US,D,19990428,000000,1.3828,1.416,1.3517,1.3664,275042020,0
AAPL.US,D,19990429,000000,1.3403,1.3766,1.2958,1.3332,227324884,0
AAPL.US,D,19990430,000000,1.364,1.4607,1.364,1.4262,424038299,0
AAPL.US,D,19990503,000000,1.4283,1.55,1.4187,1.5363,423493170,0
AAPL.US,D,19990504,000000,1.4954,1.5068,1.4309,1.4411,233640737,0
AAPL.US,D,19990505,000000,1.436,1.457,1.3828,1.457,166840620,0
AAPL.US,D,19990506,000000,1.4435,1.4534,1.364,1.3791,124749025,0
AAPL.US,D,19990507,000000,1.3828,1.4225,1.3255,1.4225,125200618,0
AAPL.US,D,19990510,000000,1.4496,1.4545,1.3828,1.4027,113185052,0
AAPL.US,D,19990511,000000,1.3912,1.4309,1.3504,1.3873,132077717,0
AAPL.US,D,19990512,000000,1.3912,1.4411,1.3677,1.4411,113797919,0
AAPL.US,D,19990513,000000,1.4398,1.4521,1.4111,1.4309,85112160,0
AAPL.US,D,19990514,000000,1.3991,1.4213,1.3766,1.3766,65271155,0
AAPL.US,D,19990517,000000,1.3567,1.385,1.3332,1.3766,60700380,0
AAPL.US,D,19990518,000000,1.39,1.4262,1.3766,1.4027,120494394,0
AAPL.US,D,19990519,000000,1.4111,1.4187,1.349,1.4004,85905665,0
AAPL.US,D,19990520,000000,1.4087,1.4187,1.3169,1.3169,120304069,0
AAPL.US,D,19990521,000000,1.3332,1.374,1.3196,1.3617,133400226,0
AAPL.US,D,19990524,000000,1.3517,1.374,1.2984,1.2996,75148096,0
AAPL.US,D,19990525,000000,1.2885,1.3157,1.2691,1.2872,105556371,0
AAPL.US,D,19990526,000000,1.2944,1.3766,1.2783,1.3664,126016717,0
AAPL.US,D,19990527,000000,1.3383,1.3567,1.3232,1.349,96989029,0
AAPL.US,D,19990528,000000,1.3428,1.374,1.337,1.3664,57926330,0
AAPL.US,D,19990601,000000,1.395,1.4049,1.3766,1.39,132777688,0
AAPL.US,D,19990602,000000,1.3791,1.4857,1.364,1.4435,150067200,0
AAPL.US,D,19990603,000000,1.4534,1.4882,1.4521,1.4706,140693443,0
AAPL.US,D,19990604,000000,1.4759,1.4932,1.4645,1.492,106182157,0
AAPL.US,D,19990607,000000,1.492,1.519,1.4732,1.5163,120468579,0
AAPL.US,D,19990608,000000,1.5115,1.5138,1.4747,1.4784,90334501,0
AAPL.US,D,19990609,000000,1.4706,1.5031,1.4706,1.5019,101892027,0
AAPL.US,D,19990610,000000,1.4843,1.4954,1.4669,1.492,91311880,0
AAPL.US,D,19990611,000000,1.492,1.5031,1.4334,1.4398,53294289,0
AAPL.US,D,19990614,000000,1.4411,1.4447,1.3991,1.4087,45239835,0
AAPL.US,D,19990615,000000,1.4004,1.4496,1.3991,1.4283,37553099,0
AAPL.US,D,19990616,000000,1.4385,1.4906,1.4385,1.4857,64806656,0
AAPL.US,D,19990617,000000,1.4759,1.4882,1.4187,1.4385,64629241,0
AAPL.US,D,19990618,000000,1.4074,1.4645,1.4004,1.4607,59923009,0
AAPL.US,D,19990621,000000,1.457,1.4645,1.4262,1.4411,38923990,0
AAPL.US,D,19990622,000000,1.436,1.4545,1.4074,1.4074,43510876,0
AAPL.US,D,19990623,000000,1.3977,1.3991,1.3504,1.3543,153073509,0
AAPL.US,D,19990624,000000,1.3517,1.3517,1.3096,1.3121,124810317,0
AAPL.US,D,19990625,000000,1.3169,1.3232,1.3043,1.3071,84712192,0
AAPL.US,D,19990628,000000,1.3157,1.3304,1.3145,1.3196,79976908,0
AAPL.US,D,19990629,000000,1.3243,1.4123,1.3208,1.4074,109552961,0
AAPL.US,D,19990630,000000,1.416,1.4545,1.3924,1.436,98863143,0
AAPL.US,D,19990701,000000,1.436,1.4435,1.4027,1.4049,42975405,0
AAPL.US,D,19990702,000000,1.4111,1.4534,1.4004,1.436,35620912,0
AAPL.US,D,19990706,000000,1.4238,1.4759,1.4213,1.4694,130700375,0
AAPL.US,D,19990707,000000,1.4694,1.5738,1.457,1.5465,316562672,0
AAPL.US,D,19990708,000000,1.5846,1.7077,1.5776,1.6888,468020132,0
AAPL.US,D,19990709,000000,1.6888,1.7237,1.643,1.7237,175307973,0
AAPL.US,D,19990712,000000,1.7211,1.7237,1.6793,1.6888,87528180,0
AAPL.US,D,19990713,000000,1.6594,1.6793,1.6393,1.6642,81580063,0
AAPL.US,D,19990714,000000,1.6888,1.7546,1.6888,1.7338,179875490,0
AAPL.US,D,19990715,000000,1.7325,1.7338,1.591,1.6504,487248263,0
AAPL.US,D,19990716,000000,1.6616,1.6888,1.643,1.6455,118513826,0
AAPL.US,D,19990719,000000,1.6714,1.7315,1.6221,1.6878,161656991,0
AAPL.US,D,19990720,000000,1.6912,1.7211,1.6356,1.6393,127319870,0
AAPL.US,D,19990721,000000,1.6767,1.7185,1.6393,1.6767,206835520,0
AAPL.US,D,19990722,000000,1.6616,1.6702,1.5846,1.6242,117139711,0
AAPL.US,D,19990723,000000,1.638,1.6665,1.6334,1.653,65967902,0
AAPL.US,D,19990726,000000,1.6393,1.643,1.5776,1.5787,101143676,0
AAPL.US,D,19990727,000000,1.6308,1.6714,1.6268,1.6642,114023721,0
AAPL.US,D,19990728,000000,1.6702,1.7171,1.643,1.6865,94727854,0
AAPL.US,D,19990729,000000,1.6557,1.7123,1.6467,1.6702,79338237,0
AAPL.US,D,19990730,000000,1.6888,1.7396,1.6888,1.7263,110346484,0
AAPL.US,D,19990802,000000,1.7237,1.7982,1.7211,1.7289,104385462,0
AAPL.US,D,19990803,000000,1.7595,1.7808,1.6616,1.7123,106095055,0
AAPL.US,D,19990804,000000,1.7102,1.7325,1.6504,1.6689,106972423,0
AAPL.US,D,19990805,000000,1.6594,1.7016,1.6158,1.6976,92892448,0
AAPL.US,D,19990806,000000,1.6767,1.7146,1.6594,1.678,125442530,0
AAPL.US,D,19990809,000000,1.6852,1.7102,1.6816,1.6878,67187193,0
AAPL.US,D,19990810,000000,1.6741,1.736,1.6616,1.7171,119875062,0
AAPL.US,D,19990811,000000,1.736,1.8526,1.7338,1.8499,244901496,0
AAPL.US,D,19990812,000000,1.8313,1.9034,1.8168,1.8601,191842673,0
AAPL.US,D,19990813,000000,1.8785,1.9219,1.8562,1.8627,85950833,0
AAPL.US,D,19990816,000000,1.855,1.8811,1.8453,1.875,79757572,0
AAPL.US,D,19990817,000000,1.8701,1.8724,1.8267,1.8701,92431177,0
AAPL.US,D,19990818,000000,1.8627,1.9219,1.8474,1.864,134951775,0
AAPL.US,D,19990819,000000,1.855,1.875,1.8154,1.8217,158408750,0
AAPL.US,D,19990820,000000,1.8365,1.8416,1.8031,1.8341,94450433,0
AAPL.US,D,19990823,000000,1.8416,1.9034,1.8392,1.8836,102404904,0
AAPL.US,D,19990824,000000,1.8724,1.8836,1.8574,1.8724,144654552,0
AAPL.US,D,19990825,000000,1.8811,1.9073,1.864,1.9034,85008930,0
AAPL.US,D,19990826,000000,1.8949,1.9569,1.8949,1.9258,116494563,0
AAPL.US,D,19990827,000000,1.9455,2.0149,1.9433,2.0077,128690788,0
AAPL.US,D,19990830,000000,2.0149,2.0149,1.9219,1.9244,96940642,0
AAPL.US,D,19990831,000000,1.9408,2.0423,1.9244,2.0223,182752762,0
AAPL.US,D,19990901,000000,2.0772,2.133,2.0459,2.1278,227128133,0
AAPL.US,D,19990902,000000,2.0971,2.2146,2.0735,2.1875,257807342,0
AAPL.US,D,19990903,000000,2.2296,2.3325,2.185,2.279,470965157,0
AAPL.US,D,19990907,000000,2.2868,2.4157,2.279,2.3673,283625501,0
AAPL.US,D,19990908,000000,2.3622,2.4084,2.3091,2.3091,219518793,0
AAPL.US,D,19990909,000000,2.3413,2.3538,2.2904,2.3424,153818635,0
AAPL.US,D,19990910,000000,2.3562,2.4084,2.3153,2.4008,132126101,0
AAPL.US,D,19990913,000000,2.3894,2.3894,2.319,2.3251,72577273,0
AAPL.US,D,19990914,000000,2.3164,2.433,2.3153,2.4117,111830279,0
AAPL.US,D,19990915,000000,2.4451,2.4528,2.3325,2.3362,103559680,0
AAPL.US,D,19990916,000000,2.3584,2.4206,2.2904,2.3808,127265030,0
AAPL.US,D,19990917,000000,2.3968,2.4105,2.3635,2.3846,79857576,0
AAPL.US,D,19990920,000000,2.387,2.4837,2.3833,2.4513,131522915,0
AAPL.US,D,19990921,000000,2.2692,2.2705,2.139,2.1465,966993655,0
AAPL.US,D,19990922,000000,2.1626,2.2209,2.139,2.1799,323478482,0
AAPL.US,D,19990923,000000,2.2047,2.2087,1.9532,1.9628,329407230,0
AAPL.US,D,19990924,000000,1.9655,2.0772,1.9532,2.0126,339809975,0
AAPL.US,D,19990927,000000,2.0574,2.0697,1.8962,1.9009,273084060,0
AAPL.US,D,19990928,000000,1.9073,1.9219,1.7808,1.8474,407516495,0
AAPL.US,D,19990929,000000,1.8676,1.8985,1.7982,1.8313,189300860,0
AAPL.US,D,19990930,000000,1.8465,1.9905,1.8365,1.9628,261532976,0
AAPL.US,D,19991001,000000,1.9258,1.9359,1.8453,1.9135,177062723,0
AAPL.US,D,19991004,000000,1.9345,2.0115,1.9345,2.0015,132297061,0
AAPL.US,D,19991005,000000,2.0352,2.1116,2.0077,2.1057,234495529,0
AAPL.US,D,19991006,000000,2.1502,2.159,2.0772,2.0832,231634366,0
AAPL.US,D,19991007,000000,2.122,2.1278,2.0115,2.0574,174498314,0
AAPL.US,D,19991008,000000,2.0523,2.0561,1.9691,2.0327,110249706,0
AAPL.US,D,19991011,000000,2.0459,2.1153,2.0459,2.067,75780340,0
AAPL.US,D,19991012,000000,2.1044,2.159,2.0772,2.0985,162363414,0
AAPL.US,D,19991013,000000,2.0658,2.1552,1.9767,1.9855,183381777,0
AAPL.US,D,19991014,000000,2.1465,2.273,2.139,2.2692,546864837,0
AAPL.US,D,19991015,000000,2.2047,2.3499,2.1762,2.3114,337881036,0
AAPL.US,D,19991018,000000,2.2904,2.3015,2.2047,2.2705,223608937,0
AAPL.US,D,19991019,000000,2.2209,2.3251,2.122,2.1232,294508869,0
AAPL.US,D,19991020,000000,2.1701,2.3325,2.1701,2.3289,311449992,0
AAPL.US,D,19991021,000000,2.2493,2.3894,2.2433,2.3597,228518389,0
AAPL.US,D,19991022,000000,2.3908,2.3945,2.2742,2.2916,120820166,0
AAPL.US,D,19991025,000000,2.3015,2.3597,2.2868,2.3091,94060137,0
AAPL.US,D,19991026,000000,2.3225,2.3413,2.273,2.3278,104095144,0
AAPL.US,D,19991027,000000,2.3052,2.3761,2.2765,2.3673,127606972,0
AAPL.US,D,19991028,000000,2.3894,2.4492,2.3584,2.4144,145180335,0
